id,text,label,dataset,text_en
yt_1634,यो सिस्तमै ठिक छैनन् बदल्न्नु पर्छ जस्तो लाग्छ म लाई ?,0,youtube,Isn't this system okay and should be replaced as I thought it was?
yt_470,"रबि सर माथी सबै ले भरोसा र बिस्वास गरे का छन , मंत्री भय पछी देश र जन्ता को लागी ।",0,youtube,"Rabbi Maithili is trusted and trusted by all, ministers fear for the country and the people."
yt_642,ऋषि धमाला चाहिँ भ्रष्ट दलाल चोर नेता हरु को चम्चे हो ।,0,youtube,Rishi Dhamala is supposed to be a spoonful of corrupt brokers and thieves leaders.
yt_125,"भष्टचारि कर्मचारी र पित , झाेले पत्रकारकाे नाक हैन ढाडकाे हट्डि नै भाच्न पर्छ ।",1,youtube,"Corrupt employees and the father, the son of a journalist must be punished."
yt_1611,पत्रकार भने को यस्तो हुनू पर्छ ।,0,youtube,This is how a journalist should be.
yt_455,नेकपा को भतुवा के भुकीरा को हो ।,1,youtube,The Necpa to the Bhatua to the Bhakira of Bhatua.
yt_1536,बिप्लप दाई लालिगुरास शहकारि संगै 2 / 4 जना उडाइदौ तिम्रो भलो हुन्छ ।,1,youtube,"With the help of the Biplop Dai Laliguras Shahkari, 2 / 4 of the flies will be good for you."
yt_647,ऋषि धमला पार्टी को जुठो खाने भतुवा कुकुर हाे 100% थुक्क चाेर ।,0,youtube,The Rishi Dhamla Party's dog is 100% stumped.
yt_1131,के अब नेपाल को पुलिस ले देस मा आतंक फैलाउने सत्रु लाई फुल्माला ले स्वागत गर्ने ?,1,youtube,Will Nepal now be welcomed with a full welcome by the police to the country's terror-spreading enemy ?
yt_1663,पहिला डिआईजी साब लाई अस्पताल लगेर ज्ञानेन्द्र शाही को निल डाम देखाएर अन्तर्बार्ता लिनु पर्थ्यो अनि थहा हुन्थ्यो ।,0,youtube,The first DIG Sab had to be taken to hospital and then interviewed by showing the blue dams to Gyanendra Shah and he was thrilled.
yt_1484,ज्ञानेन्द्र साहि को समर्थन मा देश ब्यापी आन्दोलन गर्नु पर्छ ।,1,youtube,A nationwide movement in support of Gyanendra Sai should be launched.
