id,text,label,dataset
yt_487,"रवि दाई पृथ्वी को सतह हुन , तिन करोड नेपाली ozone layer हुन किशोर श्रेष्ठ , इसा श्रेष्ठ , online khaber जस्ता केही हरु : CFCs ( chlorofluorocarbons ) बुझ्ने ले like ठोक्नु ।",0,youtube
yt_488,हो यो होनि त तरिका गरे के हुँदैन र ।,0,youtube
yt_489,सवै भष्ट लाई कानून बनायेर फासि दिनु पर्छ ।,1,youtube
yt_490,याे Dij झुट बाेल्छ ज्ञानेन्द्र शाहि काे बारे मा पनि झुट बालेकाे छ ।,1,youtube
yt_491,रबि लामीछाने जस्ताे पत्रकार पाउनु नेपाल र नेपालीहरूकाे लागि गर्व काे बिषय हाे ।,0,youtube
yt_492,मान्त्री लाई गाली गर्ने बिनाबाउ का केटाकेटी हरु ले नकरात्मक कमेन्ट गरेर अफैँ लाई थुक्ने काम गरे ।,1,youtube
yt_493,यो सरासर झुठो बोली राखे को छ ।,1,youtube
yt_494,रामकृष्ण ढकाल सर लाई त ठगन भियाए भने सर्वसाधारण लाई कति ठगे होला यो संस्था माथी छानबिन गरि कडा भन्दा कडा कार्वाही होस ।,1,youtube
yt_495,रबि सर को पछाडी लाग्ने झोले पत्रकार हरु लाई पनि खोजीखोजी कार्बाही को गर्नुपर्छ ।,1,youtube
yt_496,यो खाते साला phd हु भन्छ साला खाते साले के को phd हो तेरो चुतिया साला झोले कृस्रन को पैसा खायर पढे को होलास कुकुर ।,1,youtube
